Plot,Treatment,Bot.Depth,mid.depth,DateTime,CO2.ppm.,Temp (degC),VWC,CO2 Prod.gC.m3.hr
2,C,30,22.5,8/3/16 10:30,5775.403437,16.86,0.187125978,0.070011707
2,C,50,40,8/3/16 10:30,7720.440695,15.795,0.213907883,0.035199515
2,C,70,60,8/3/16 10:30,11070.01633,15.25,0.231123854,0.01306573
2,C,90,80,8/3/16 10:30,13310.50482,13.7889163,0.241552148,0.000711836
2,H,15,9,8/3/16 10:30,1875.162199,20.6225,0.151258281,0.174691854
2,H,30,22.5,8/3/16 10:30,4681.703098,20.34,0.189682623,0.074152786
2,H,50,40,8/3/16 10:30,7531.256751,19.49037918,0.211434206,0.033036481
2,H,70,60,8/3/16 10:30,10149.35716,18.88,0.201376404,0.006544238
2,H,90,80,8/3/16 10:30,12557.22758,17.5502896,0.16156344,0.013144698
3,C,15,9,8/3/16 10:30,2864.616374,19.125,0.176612174,0.149292816
3,C,30,22.5,8/3/16 10:30,5573.941222,19.015,0.207777224,0.063960411
3,C,50,40,8/3/16 10:30,7930.185149,18.42,0.22936969,0.02956703
3,C,70,60,8/3/16 10:30,10686.02433,17.6,0.231542862,0.008622335
3,C,90,80,8/3/16 10:30,12602.6763,17.36189706,0.217998414,0.003975792
3,H,15,9,8/3/16 10:00,3766.494848,22.6525,0.16049659,0.238088144
3,H,30,22.5,8/3/16 10:00,6617.925864,22.98666667,0.213080125,0.110688049
3,H,50,40,8/3/16 10:00,10015.09295,22.83818017,0.243576648,0.04663171
3,H,70,60,8/3/16 10:00,12680.00656,21.73,0.238505433,0.009488738
3,H,90,80,8/3/16 10:00,18733.63084,19.88054223,0.208455261,0.014674364
1,C,15,7,9/28/16 10:30,1935.838035,15.98,0.143245118,0.120656473
1,C,30,22.5,9/28/16 10:30,3740.086797,14.905,0.171493449,0.047621602
1,C,50,40,9/28/16 10:30,5705.089984,14.435,0.222364398,0.028594571
1,C,70,60,9/28/16 10:30,7702.652567,12.83,0.248157339,0.009585667
1,C,90,80,9/28/16 10:30,9351.739512,16.73250025,0.205049188,0.008149526
1,H,15,7,9/28/16 11:00,2369.318035,19.095,0.117891511,0.216399764
1,H,30,22.5,9/28/16 11:00,4347.470305,18.655,0.135111082,0.06858279
1,H,50,40,9/28/16 11:00,6928.528386,18.56120175,0.193021131,0.053810148
1,H,70,60,9/28/16 11:00,9216.325202,17.89,0.240960953,0.023954542
1,H,90,80,9/28/16 11:00,14700.92212,17.55453675,0.224479138,0.008992226
2,C,15,7,9/28/16 11:00,1730.763825,17.51,0.145407677,NA
2,C,30,22.5,9/28/16 11:00,3311.303994,16,0.175529702,0.059517101
2,C,50,40,9/28/16 11:00,5042.756674,15.29,0.199102003,0.029756658
2,C,70,60,9/28/16 11:00,8573.775631,15.07,0.214633563,0.011308247
2,C,90,80,9/28/16 11:00,11209.70048,14.13353862,0.234036799,0.001368259
2,H,15,7,9/28/16 11:00,1480.588189,20.1725,0.143069185,NA
2,H,30,22.5,9/28/16 11:00,3296.662675,19.9525,0.18000958,0.05461448
2,H,50,40,9/28/16 11:00,5615.284774,19.45299967,0.200651921,0.024711076
2,H,70,60,9/28/16 11:00,7957.266971,18.99,0.190527265,0.004837077
2,H,90,80,9/28/16 11:00,9609.705273,18.06803401,0.15174312,0.010630391
3,C,15,7,9/28/16 12:00,1755.898671,17.775,0.162090216,NA
3,C,30,22.5,9/28/16 12:00,3609.608436,16.655,0.191901817,0.052493423
3,C,50,40,9/28/16 12:00,5275.675486,16.355,0.213907883,0.025407226
3,C,70,60,9/28/16 12:00,8109.110351,16.1,0.21758266,0.007442728
3,C,90,80,9/28/16 12:00,10448.54911,15.94090309,0.205049188,0.005311355
3,H,15,7,9/28/16 12:00,1540.973096,20.85,0.147071792,NA
3,H,30,22.5,9/28/16 12:00,3862.934778,20.76666667,0.196799544,0.076027934
3,H,50,40,9/28/16 12:00,6264.98076,20.58605323,0.230260729,0.034302237
3,H,70,60,9/28/16 12:00,9168.480084,20.26,0.229360468,0.007549406
3,H,90,80,9/28/16 12:00,12565.16218,18.80275271,0.197560026,0.012075435
1,C,15,7,10/20/16 13:00,6522.510579,11.36,0.287902937,0.072074795
1,C,30,22.5,10/20/16 13:00,8649.110196,11.21,0.304999235,0.03339687
1,C,50,40,10/20/16 13:00,10822.95344,11.545,0.324519124,0.013558614
1,C,70,60,10/20/16 13:00,12138.34531,8.49,0.322671097,0.003210656
1,C,90,80,10/20/16 13:00,12917.95169,19.41086459,0.280228032,0.000794771
1,H,15,7,10/20/16 13:00,5745.379175,15.015,0.123598099,0.269559209
1,H,30,22.5,10/20/16 13:00,9331.677034,15.5925,0.136957063,0.087863107
1,H,50,40,10/20/16 13:00,12569.79909,16.11235279,0.277898647,0.09206141
1,H,70,60,10/20/16 13:00,15577.30626,16.34,0.387611151,0.025163372
1,H,90,80,10/20/16 13:00,20032.038,15.9140998,0.278514221,0.01746752
2,C,15,7,10/20/16 13:00,2967.691739,11.41,0.270118606,0.123195451
2,C,30,22.5,10/20/16 13:00,5979.297326,11.24,0.287767042,0.052597502
2,C,50,40,10/20/16 13:00,8080.689824,11.725,0.376033438,0.036972948
2,C,70,60,10/20/16 13:00,13610.11627,12.11025822,0.423831278,0.006232511
2,C,90,80,10/20/16 13:00,15223.12986,12.46044851,0.306304291,0.01337791
2,H,15,7,10/20/16 12:00,4244.539232,14.4275,0.286736794,0.058149892
2,H,30,22.5,10/20/16 12:00,6852.275319,15.0625,0.307969967,0.028194209
2,H,50,40,10/20/16 12:00,11238.11577,15.67621321,0.325148847,0.010063013
2,H,70,60,10/20/16 12:00,10499.01749,15.98,0.307680445,0.002213532
2,H,90,80,10/20/16 12:00,9496.267572,15.65644396,0.231646604,0.002529973
3,C,15,7,10/20/16 12:30,10001.8989,10.975,0.310766199,0.031410884
3,C,30,22.5,10/20/16 12:30,15635.8037,11.195,0.304999235,0.016381835
3,C,50,40,10/20/16 12:30,12008.04553,11.77,0.341295295,0.004330149
3,C,70,60,10/20/16 12:30,10642.99913,12.2,0.359916546,4.85E-05
3,C,90,80,10/20/16 12:30,12261.62442,12.95608315,0.286742508,0.008344806
3,H,15,7,10/20/16 13:00,4922.809856,14.095,0.308643493,0.092675882
3,H,30,22.5,10/20/16 13:00,10957.16057,14.69666667,0.340634301,0.051376189
3,H,50,40,10/20/16 13:00,14570.94714,15.2047755,0.354787873,0.016573195
3,H,70,60,10/20/16 13:00,17464.56121,15.91,0.335696807,0.002469884
3,H,90,80,10/20/16 13:00,16433.81912,16.18140163,0.282627737,0.002677233
1,C,15,9,1/16/17 13:30,3487.302677,2.661,0.340215517,0.059390671
1,C,30,22.5,1/16/17 13:30,6277.102369,3.071,0.332156974,0.025121872
1,C,50,40,1/16/17 13:30,8554.691886,3.634,0.354787873,0.014797031
1,C,70,60,1/16/17 13:30,10808.43872,0.283,0.359893084,0.003427736
1,C,90,80,1/16/17 13:30,12321.14151,12.56227066,0.286742508,0.006979395
1,H,15,9,1/16/17 14:00,4171.150918,6.19175,0.201392433,0.193469201
1,H,30,22.5,1/16/17 14:00,7179.284825,7.189,0.172493727,0.039298063
1,H,50,40,1/16/17 14:00,9348.712047,8.867667191,0.307969967,0.085305249
1,H,70,60,1/16/17 14:00,10621.26151,8,0.424636274,0.022828533
1,H,90,80,1/16/17 14:00,19679.77869,8.207283056,0.285027869,0.024132779
2,C,15,9,1/16/17 13:00,3525.113225,2.4985,0.306103373,0.112163614
2,C,30,22.5,1/16/17 13:00,8704.575311,3.063,0.311573065,0.05106605
2,C,50,40,1/16/17 13:00,11215.53266,3.827,0.390142271,0.036330025
2,C,70,60,1/16/17 13:00,16029.58856,4.372,0.432619923,0.005255776
2,C,90,80,1/16/17 13:00,18334.24665,4.611621929,0.310769481,0.013074911
2,H,15,9,1/16/17 13:00,3772.681514,6.01475,0.326723709,0.092968282
2,H,30,22.5,1/16/17 13:00,7848.117647,7.02875,0.335392226,0.044084164
2,H,50,40,1/16/17 13:00,9804.426792,7.705490141,0.343285983,0.019856363
2,H,70,60,1/16/17 13:00,13239.49585,8.13,0.319832411,0.001857831
2,H,90,80,1/16/17 13:00,17277.68952,7.928601573,0.235402855,0.019902719
3,C,15,9,1/16/17 12:00,1597.538103,2.169,0.343390148,NA
3,C,30,22.5,1/16/17 12:00,3388.167285,2.6155,0.341295295,0.029459486
3,C,50,40,1/16/17 12:00,5289.482138,3.1965,0.348651435,0.015934249
3,C,70,60,1/16/17 12:00,10295.47271,3.629,0.340790247,0.003295134
3,C,90,80,1/16/17 12:00,12750.05809,4.284726991,0.288457363,0.011501319
3,H,15,9,1/16/17 11:30,3066.659028,5.5025,0.346563848,0.062706156
3,H,30,22.5,1/16/17 11:30,6137.138429,6.495666667,0.368813859,0.036480646
3,H,50,40,1/16/17 11:30,11397.82343,6.945646856,0.372406154,0.011921828
3,H,70,60,1/16/17 11:30,11770.58955,7.334,0.346529587,0.001101295
3,H,90,80,1/16/17 11:30,13603.8904,8.370869053,0.291544638,0.005751275
1,C,15,9,3/17/17 10:30,4235.15784,7.112,0.317651936,NA
1,C,30,22.5,3/17/17 10:30,6862.497832,6.0265,0.310367373,0.024959252
1,C,50,40,3/17/17 10:30,8640.99149,5.082,0.345288282,0.015164299
1,C,70,60,3/17/17 10:30,10057.81562,4.863,0.361422365,0.003519558
1,C,90,80,3/17/17 10:30,10996.42491,3.847164797,0.282627737,0.004248259
1,H,15,9,3/17/17 11:00,4758.757518,10.78,0.194707983,NA
1,H,30,22.5,3/17/17 11:00,7751.717637,10.28,0.18353329,0.05364639
1,H,50,40,3/17/17 11:00,10456.46574,9.546370725,0.297408754,0.067991364
1,H,70,60,3/17/17 11:00,11844.33144,8.58,0.390992952,0.019528277
1,H,90,80,3/17/17 11:00,17854.18168,8.679253399,0.28159924,0.017174754
2,C,15,9,3/17/17 10:30,2237.656718,7.6325,0.29584679,NA
2,C,30,22.5,3/17/17 10:30,4387.59932,6.5855,0.306184074,0.036296955
2,C,50,40,3/17/17 10:30,6138.61721,5.463,0.379696052,0.025372842
2,C,70,60,3/17/17 10:30,9938.508196,4.865695516,0.417699636,0.004477829
2,C,90,80,3/17/17 10:30,11700.31916,4.621638546,0.306991155,0.010599089
2,H,15,9,3/17/17 10:30,3721.542931,10.7825,0.300076884,NA
2,H,30,22.5,3/17/17 10:30,7497.068256,10.4675,0.318906217,0.063538926
2,H,50,40,3/17/17 10:30,13135.80322,9.957345598,0.325779792,0.025534173
2,H,70,60,3/17/17 10:30,15745.16498,9.34,0.300058555,0.002217846
3,C,15,9,3/17/17 13:00,6568.395162,7.33,0.334523268,NA
3,C,30,22.5,3/17/17 13:00,12341.72637,6.1695,0.331513678,0.034093367
3,C,50,40,3/17/17 13:00,13522.5893,5.2485,0.343285983,0.015490935
3,C,70,60,3/17/17 13:00,13617.01337,4.823,0.341717342,0.00360982
3,C,90,80,3/17/17 13:00,16119.42871,3.899182981,0.292573882,0.001331772
3,H,15,9,3/17/17 12:30,5536.531994,12.8825,0.305612554,NA
3,H,30,22.5,3/17/17 12:30,13146.8963,12.34,0.345958308,0.073065903
3,H,50,40,3/17/17 12:30,17185.66737,11.30347412,0.360333096,0.021754901
3,H,70,60,3/17/17 12:30,19977.45275,9.69,0.340529312,0.00296601
3,H,90,80,3/17/17 12:30,20050.23965,8.763278766,0.298407692,0.003496166
1,C,15,9,4/20/17 10:00,6513.919108,6.455,0.331256068,NA
1,C,30,22.5,4/20/17 10:00,8277.265912,6.468,0.327045358,0.029496847
1,C,50,40,4/20/17 10:00,11516.20181,6.1865,0.361732891,0.016400104
1,C,70,60,4/20/17 10:00,12816.34104,4.925,0.374251975,0.003292099
1,C,90,80,4/20/17 10:00,13843.82195,8.259490245,0.290172431,0.004285521
1,C,15,9,4/20/17 10:30,6513.919108,6.446,0.331256068,NA
1,C,30,22.5,4/20/17 10:30,8277.265912,6.4575,0.327045358,0.029492883
1,C,50,40,4/20/17 10:30,11516.20181,6.182,0.361732891,0.016396617
1,C,70,60,4/20/17 10:30,12816.34104,4.926,0.374251975,0.003291375
1,C,90,80,4/20/17 10:30,13843.82195,8.278830348,0.290172431,0.004283999
1,H,15,9,4/20/17 9:30,6886.705171,9.81,0.239336945,NA
1,H,30,22.5,4/20/17 9:30,12662.29605,10.3975,0.204976691,0.042325143
1,H,50,40,4/20/17 9:30,15280.91917,10.67459991,0.319525048,0.056564388
1,H,70,60,4/20/17 9:30,16927.51004,9.92,0.419349901,0.011975585
1,H,90,80,4/20/17 9:30,18872.06885,9.740989247,0.288457363,0.007951255
1,H,15,9,4/20/17 10:00,6886.705171,9.8375,0.238989374,NA
1,H,30,22.5,4/20/17 10:00,12662.29605,10.39,0.204976691,0.042579188
1,H,50,40,4/20/17 10:00,15280.91917,10.65580178,0.319525048,0.056560494
1,H,70,60,4/20/17 10:00,16927.51004,9.92,0.419208666,0.011970515
1,H,90,80,4/20/17 10:00,18872.06885,9.745845034,0.288457363,0.007947154
2,C,15,9,4/20/17 11:00,2469.272879,6.798,0.31076546,NA
2,C,30,22.5,4/20/17 11:00,5094.404065,6.754,0.313390391,0.034542434
2,C,50,40,4/20/17 11:00,6817.744072,6.488,0.391657867,0.026037602
2,C,70,60,4/20/17 11:00,11741.41094,6.476,0.435010742,0.003780573
2,C,90,80,4/20/17 11:00,12295.04759,5.835574361,0.312143657,0.009997127
2,C,15,9,4/20/17 11:30,2469.272879,6.8135,0.31076546,NA
2,C,30,22.5,4/20/17 11:30,5094.404065,6.758,0.313390391,0.034548774
2,C,50,40,4/20/17 11:30,6817.744072,6.5,0.391657867,0.026039193
2,C,70,60,4/20/17 11:30,11741.41094,6.482,0.435010742,0.003781142
2,C,90,80,4/20/17 11:30,12295.04759,5.824016547,0.312143657,0.009997742
2,H,15,9,4/20/17 11:30,3975.45681,10.67333333,0.318285133,NA
2,H,30,22.5,4/20/17 11:30,8753.156101,10.51,0.338003101,0.063473495
2,H,50,40,4/20/17 11:30,14070.99447,10.97660674,0.343952123,0.023875004
2,H,70,60,4/20/17 11:30,17128.5524,10.35,0.316096429,0.001752702
2,H,15,9,4/20/17 12:00,3975.45681,10.79666667,0.318397556,NA
2,H,30,22.5,4/20/17 12:00,8753.156101,10.5225,0.338003101,0.063483302
2,H,50,40,4/20/17 12:00,14070.99447,10.98913692,0.343285983,0.02373721
2,H,70,60,4/20/17 12:00,17128.5524,10.35,0.315011781,0.001686851
3,C,15,9,4/20/17 11:30,9360.344201,7.3285,0.344656838,NA
3,C,30,22.5,4/20/17 11:30,19470.01652,7.2485,0.345958308,0.032596592
3,C,50,40,4/20/17 11:30,17373.07598,6.8785,0.354100747,0.011310968
3,C,70,60,4/20/17 11:30,15143.37098,6.689,0.345762315,0.002468531
3,C,90,80,4/20/17 11:30,17920.17531,6.216816901,0.294975747,0.005125733
3,C,15,9,4/20/17 12:00,9360.344201,7.3255,0.344656838,NA
3,C,30,22.5,4/20/17 12:00,19470.01652,7.235,0.345958308,0.032597672
3,C,50,40,4/20/17 12:00,17373.07598,6.8745,0.354100747,0.011309783
3,C,70,60,4/20/17 12:00,15143.37098,6.683,0.345762315,0.002468459
3,C,90,80,4/20/17 12:00,17920.17531,6.215618164,0.294975747,0.005126665
3,H,15,9,4/20/17 12:00,6127.622683,12.045,0.306228724,NA
3,H,30,22.5,4/20/17 12:00,15614.17917,12.29666667,0.366675136,0.085363642
3,H,50,40,4/20/17 12:00,15168.3261,11.50763236,0.376033438,0.019636449
3,H,70,60,4/20/17 12:00,23780.30097,11.05,0.340718454,0.000968719
3,H,90,80,4/20/17 12:00,21109.64711,9.530240728,0.300810547,0.003849989
3,H,15,9,4/20/17 12:30,6127.622683,12.0325,0.306228724,NA
3,H,30,22.5,4/20/17 12:30,15614.17917,12.27,0.366675136,0.085359234
3,H,50,40,4/20/17 12:30,15168.3261,11.49160655,0.376033438,0.019631903
3,H,70,60,4/20/17 12:30,23780.30097,11.05,0.340718454,0.000968545
3,H,90,80,4/20/17 12:30,21109.64711,9.537161574,0.300810547,0.003847767
1,C,15,9,6/6/17 14:30,3249.344474,13.93,0.208937192,0.145556568
1,C,30,22.5,6/6/17 14:30,6241.186326,11.81,0.215155553,0.051728641
1,C,50,40,6/6/17 14:30,8597.106845,10.92,0.283338549,0.039843793
1,C,70,60,6/6/17 14:30,10896.33391,19.63,0.329318265,0.01214396
1,C,90,80,6/6/17 14:30,12691.08731,-9.849674489,0.254202584,0.009579532
1,H,15,9,6/6/17 14:30,4610.955635,17.055,0.158470865,0.240283656
1,H,30,22.5,6/6/17 14:30,7035.327424,15.7075,0.173163818,0.080932126
1,H,50,40,6/6/17 14:30,10140.66006,14.35924019,0.22936969,0.058863049
1,H,70,60,6/6/17 14:30,12443.96147,14.02,0.27708289,0.024019194
1,H,90,80,6/6/17 14:30,18370.37893,13.52796464,0.261388477,0.006731028
2,C,15,9,6/6/17 14:30,2856.68399,14.74,0.21624122,0.147770826
2,C,30,22.5,6/6/17 14:30,4540.738544,12.455,0.226278122,0.051727881
2,C,50,40,6/6/17 14:30,6046.300549,11.355,0.281695491,0.038525582
2,C,70,60,6/6/17 14:30,9859.182837,10.57441199,0.323226041,0.013894196
2,C,90,80,6/6/17 14:30,13573.67329,10.03681096,0.283313446,0.009531918
2,H,15,9,6/6/17 14:00,3227.594535,17.80666667,0.202984622,0.188179215
2,H,30,22.5,6/6/17 14:00,4185.104068,15.9325,0.24029359,0.085115144
2,H,50,40,6/6/17 14:00,10599.68361,15.38342807,0.265779939,0.036857447
2,H,70,60,6/6/17 14:00,13553.14324,14.63,0.25506986,0.006452621
2,H,90,80,6/6/17 14:00,15931.21207,13.07219518,0.198921256,0.019171728
3,C,15,9,6/6/17 14:00,5256.165618,15.465,0.259411809,NA
3,C,30,22.5,6/6/17 14:00,9076.428256,13.82,0.266812421,0.061270957
3,C,50,40,6/6/17 14:00,13048.85825,12.89,0.304408537,0.03496218
3,C,70,60,6/6/17 14:00,16830.5921,12.17,0.325745238,0.010080856
3,C,90,80,6/6/17 14:00,17254.84222,11.11811121,0.278514221,0.006539636
3,H,15,9,6/6/17 13:30,3396.047563,18.6175,0.191107923,NA
3,H,30,22.5,6/6/17 13:30,7378.578651,18.08666667,0.26067715,0.124457258
3,H,50,40,6/6/17 13:30,11216.79222,17.4001168,0.317056905,0.049750819
3,H,70,60,6/6/17 13:30,15742.70077,16.29,0.32461074,0.009667247
3,H,90,80,6/6/17 13:30,19467.69877,14.6518102,0.275429917,0.014132239
2,C,5,2,8/30/17 9:00,809.052226,19.97,0.132016778,NA
2,C,15,10,8/30/17 9:00,3411.533539,18.505,0.158024094,0.111828778
2,C,30,22.5,8/30/17 9:00,6092.889638,17.415,0.187489092,0.070360658
2,C,50,40,8/30/17 9:00,7534.63181,16.09,0.213080125,0.034973409
2,C,70,60,8/30/17 9:00,10845.95707,15.1676722,0.22877885,0.012856516
2,C,90,80,8/30/17 9:00,14153.31874,14.5615587,0.24086873,0.000701238
2,H,5,2,8/30/17 9:00,683.6164105,21.72,0.103034045,NA
2,H,15,10,8/30/17 9:00,1782.505187,21.77333333,0.146179939,0.091698073
2,H,30,22.5,8/30/17 9:00,4176.661467,20.9625,0.187852911,0.051364119
2,H,50,40,8/30/17 9:00,7113.687552,20.35217207,0.20697319,0.020532728
2,H,70,60,8/30/17 9:00,9742.002072,19.35,0.193628057,0.005239317
2,H,90,80,8/30/17 9:00,7848.632642,17.71626696,0.157836976,0.001477661
3,C,5,2,8/30/17 9:00,835.333177,19.46,0.163057041,NA
3,C,15,10,8/30/17 9:00,2618.36771,18.835,0.185328113,0.107015812
3,C,30,22.5,8/30/17 9:00,5580.414088,18.49,0.213493603,0.069261905
3,C,50,40,8/30/17 9:00,8308.004312,17.68,0.239363728,0.034355781
3,C,70,60,8/30/17 9:00,11865.81171,16.99,0.249226282,0.010989727
3,C,90,80,8/30/17 9:00,14374.8258,16.2235747,0.240185352,0.004075108
3,H,5,2,8/30/17 9:00,967.2417235,20.62,0.095354195,NA
3,H,15,10,8/30/17 9:00,1999.128006,20.905,0.156876768,0.160276766
3,H,30,22.5,8/30/17 9:00,4258.710237,21.02,0.219792929,0.093681392
3,H,50,40,8/30/17 9:00,7192.181744,21.20462844,0.258162613,0.038647307
3,H,70,60,8/30/17 9:00,10282.09091,20.44,0.257503239,0.008007764
3,H,90,80,8/30/17 9:00,14716.36938,18.53318602,0.231988028,0.010746826
2,C,5,2,10/4/17 17:00,608.13,14.69,0.144165849,0.678221495
2,C,15,10,10/4/17 17:00,2659.95,12.98,0.160270608,0.08879709
2,C,30,22.5,10/4/17 17:00,4117.53,12.87,0.182115603,0.059577941
2,C,50,40,10/4/17 17:00,6176.59,13.37,0.206572341,0.032833973
2,C,70,60,10/4/17 17:00,9278.14,13.47111356,0.225197658,0.01321998
2,C,90,80,10/4/17 17:00,13261.61,13.42763683,0.23745225,0.000319764
2,H,5,2,10/4/17 17:30,989.65,15.89,0.111559997,0.742475384
2,H,15,10,10/4/17 17:30,1513.81,16.74333333,0.147482671,0.1066939
2,H,30,22.5,10/4/17 17:30,3171.66,16.8775,0.183889433,0.068697929
2,H,50,40,10/4/17 17:30,5692.96,17.80824493,0.202606296,0.031233722
3,C,5,2,10/4/17 15:00,589.6,15.15,0.172184212,0.52177061
3,C,15,10,10/4/17 15:00,1910.49,12.49,0.185929989,0.07399193
3,C,30,22.5,10/4/17 15:00,4127.79,12.82,0.206572341,0.048121063
3,C,50,40,10/4/17 15:00,5729.07,13.595,0.2284821,0.025397675
3,C,70,60,10/4/17 15:00,8962.46,13.84,0.236073902,0.008224693
3,C,90,80,10/4/17 15:00,11096.93,14.49133487,0.220726655,0.005394733
1,C,5,2,11/7/17 15:00,408.1480123,9.53,0.280237426,0.356503321
1,C,15,10,11/7/17 15:00,4305.556571,9.195,0.287720575,0.052724943
1,C,30,22.5,11/7/17 15:00,7133.37923,10.085,0.273092091,0.025229277
1,C,50,40,11/7/17 15:00,8990.517434,10.88,0.230260729,0.009019503
1,C,70,60,11/7/17 15:00,10549.90447,5.119,0.19559675,0.003911977
1,C,90,80,11/7/17 15:00,11327.91369,25.00999646,0.207092691,0.002557431
1,H,5,2,11/7/17 15:00,469.8803347,12.43,0.188975504,0.662820651
1,H,15,10,11/7/17 15:00,4834.533206,12.9025,0.141828326,0.033868926
1,H,30,22.5,11/7/17 15:00,8206.655523,14.47,0.139097659,0.058981323
1,H,50,40,11/7/17 15:00,10959.21139,16.87874475,0.203393366,0.053135197
1,H,70,60,11/7/17 15:00,11754.239,16.01,0.262948567,0.022909386
1,H,90,80,11/7/17 15:00,16267.82901,15.02310336,0.227891628,0.006869549
2,C,5,2,11/7/17 14:30,654.4431502,10.47,0.27636384,0.453151596
2,C,15,10,11/7/17 14:30,3582.228206,8.395,0.272550746,0.063618717
2,C,30,22.5,11/7/17 14:30,7110.822002,9.72,0.258162613,0.035053872
2,C,50,40,11/7/17 14:30,10110.41214,11,0.234313431,0.016040036
2,C,70,60,11/7/17 14:30,12370.53466,11.67608397,0.221218908,0.006098043
2,C,90,80,11/7/17 14:30,14617.24579,12.01910187,0.236427506,0.002625537
2,H,5,2,11/7/17 14:30,890.8376344,13.71,0.236739732,0.392659683
2,H,15,10,11/7/17 14:30,2931.984549,10.88,0.281768179,0.081912611
2,H,30,22.5,11/7/17 14:30,6605.912853,14.065,0.280605416,0.028650362
2,H,50,40,11/7/17 14:30,9207.842565,15.46647895,0.208584382,0.00467357
2,H,70,60,11/7/17 14:30,10851.85072,15.83,0.136733239,0.000714828
2,H,90,80,11/7/17 14:30,10499.03227,15.70570438,0.153096875,0.005945525
3,C,5,2,11/7/17 14:30,484.1252653,9.66,0.314229519,0.264802293
3,C,15,10,11/7/17 14:30,6768.784455,8.55,0.308716196,0.049677875
3,C,30,22.5,11/7/17 14:30,12011.10251,9.555,0.284991191,0.02449401
3,C,50,40,11/7/17 14:30,13162.9274,10.635,0.242164166,0.011044258
3,C,70,60,11/7/17 14:30,14849.89037,11.24,0.211206274,0.007682537
3,H,5,2,11/7/17 14:00,841.6096162,11.19,0.195966765,0.58649722
3,H,15,10,11/7/17 14:00,4170.718127,12.595,0.278439504,0.139765741
3,H,30,22.5,11/7/17 14:00,8845.00943,14.32333333,0.309766277,0.049897934
3,H,50,40,11/7/17 14:00,11123.91717,16.20483971,0.252226242,0.005657729
3,H,70,60,11/7/17 14:00,8694.45,16.21,0.183351084,0.006483601
3,H,90,80,11/7/17 14:00,16582.12181,17.04748806,0.21458912,0.006314941
2,C,5,2,12/20/17 16:30,885.086797,3.479,0.367586619,0.407210879
2,C,15,10,12/20/17 16:30,2433.183876,5.712,0.301551751,0.003811582
2,C,30,22.5,12/20/17 16:30,5347.48965,7.7015,0.287209717,0.043419108
2,C,50,40,12/20/17 16:30,7619.77446,8.75,0.347976194,0.048544689
2,C,70,60,12/20/17 16:30,14133.11976,9.204757629,0.390761676,0.013841149
2,C,90,80,12/20/17 16:30,20933.63689,9.367722608,0.296348425,0.025008456
2,H,5,2,12/20/17 16:30,773.7485446,5.996,0.298969157,0.270869997
2,H,15,10,12/20/17 16:30,3464.945514,7.365,0.292796821,0.047387181
2,H,30,22.5,12/20/17 16:30,7244.851031,11.565,0.291698714,0.028330049
2,H,50,40,12/20/17 16:30,12081.18949,12.60724818,0.291133775,0.012029228
2,H,70,60,12/20/17 16:30,15824.86303,13.1,0.27157505,0.004150072
2,H,90,80,12/20/17 16:30,8681.200099,12.84411631,0.21118096,0.006900349
3,C,5,2,12/20/17 13:30,662.5629361,3.994,0.364851631,0.426762006
3,C,15,10,12/20/17 13:30,6732.620048,5.7275,0.330198563,0.046262033
3,C,30,22.5,12/20/17 13:30,13600.37181,6.911,0.313998519,0.046024469
3,C,50,40,12/20/17 13:30,17551.32265,7.719,0.326411962,0.02853709
3,C,70,60,12/20/17 13:30,21485.23665,8.13,0.331917017,0.008180808
3,C,90,80,12/20/17 13:30,23540.86963,8.933150196,0.280570821,0.007756994
3,H,5,2,12/20/17 14:00,989.9112907,5.517,0.266635869,0.70062983
3,H,15,10,12/20/17 14:00,4512.899315,9.225,0.295802655,0.129908232
3,H,30,22.5,12/20/17 14:00,8933.520032,11.45666667,0.324519124,0.076502462
3,H,50,40,12/20/17 14:00,13117.35327,13.28360776,0.336043048,0.029417723
3,H,70,60,12/20/17 14:00,19073.93348,13.44,0.318792129,0.004075817
3,H,90,80,12/20/17 14:00,22970.29704,14.26234045,0.274744615,0.014429779
1,C,5,2,4/3/18 15:00,846.8254086,8.8,0.341793724,0.258914338
1,C,15,10,4/3/18 15:00,4391.383351,4.557,0.324178507,0.036575609
1,C,30,22.5,4/3/18 15:00,6584.851528,2.79,0.330230822,0.028110516
1,C,50,40,4/3/18 15:00,8625.640992,2.8685,0.361732891,0.013883616
1,C,70,60,4/3/18 15:00,10654.85282,0.942,0.368069691,0.002769956
1,C,90,80,4/3/18 15:00,11883.53325,8.525960984,0.292573882,0.004941759
1,H,5,2,4/3/18 15:00,1198.663467,14.91,0.328913675,0.452121943
1,H,15,10,4/3/18 15:00,8947.982187,11.4875,0.196904427,0.042774864
1,H,30,22.5,4/3/18 15:00,12765.74545,11.55,0.173163818,0.05130796
1,H,50,40,4/3/18 15:00,14670.97237,12.06881528,0.311573065,0.064902657
1,H,70,60,4/3/18 15:00,15643.05609,12.85,0.427487948,0.012953407
1,H,90,80,4/3/18 15:00,19950.41883,14.33207891,0.284342074,0.008842151
2,C,5,2,4/3/18 12:00,530.1423272,10.68,0.375716102,0.256929387
2,C,15,10,4/3/18 12:00,1989.106033,5.031,0.314087784,0.004777754
2,C,30,22.5,4/3/18 12:00,1929.172138,3.755,0.313390391,0.031273577
2,C,50,40,4/3/18 12:00,3677.387354,3.3245,0.39317935,0.028843022
